月份,取值类型,科目编码,科目名称,公司名称,币种,商品大类,平台,行政组织,业务时间,借方发生额,贷方发生额,摘要,凭证号,制单人,来源类型
202601,核算取值,6403.06,营业税金及附加_印花税,武汉福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,6417.55,,计提2026年1月购销合同印花税&调整费用+0%,02584,周曼,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,武汉福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,58.93,,计提2026年1月租赁合同印花税&调整费用+0%,02584,周曼,手工凭证
202601,核算取值,6603.04,财务费用_汇兑损益,武汉福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,-239130.27,,结转汇兑损益,02585,周曼,期末调汇
202601,核算取值,6401.06.07,主营业务成本_技术服务成本 _平台服务成本,武汉福穗网络科技有限公司,人民币,生活服务,,,'2026-01-31 00:00:00,12.4,,武汉福穗1月支付宝服务费&调整费用+0%,00041,,手工凭证
202601,核算取值,6401.02.07,主营业务成本_直接服务费_平台服务费,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,86.4,,叁福预付费用消耗&调整费用+0%,00047,,手工凭证
202601,核算取值,6602.02.02,管理费用_房租物业费_物业,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,175.97,,吴冕WHFS-XZ-QK-20260113-00001福穗物业费186.53元&调整费用+6%,00048,,手工凭证
202601,核算取值,6602.04.01,管理费用_办公费_宽带费,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,448.03,,摊销福穗B27-16层办公网络接入服务费20250411-20260410&调整费用+6%,00049,,手工凭证
202601,核算取值,6301.04,营业外收入_处置流动资产损益,武汉福穗网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,,1424.64,员工内购固定资产&调整费用+13%,00053,,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,武汉福穗网络科技有限公司,人民币,生活服务,,,'2026-01-31 00:00:00,,-0.01,调整科目：计提12月平台服务收入+武汉立硕科技有限公司（数字场景协作分润）,00054,,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,1000.0,,计提11月工资-赵文博&调整费用+0%,00055,,手工凭证
202601,核算取值,6601.01.02,销售费用_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,2560.0,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,6602.01.02,管理费用_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,财务部,'2026-01-31 00:00:00,2303.0,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,6601.01.02,销售费用_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,商务部,'2026-01-31 00:00:00,3454.5,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,6401.03.02,主营业务成本_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,运营部,'2026-01-31 00:00:00,2303.0,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,6602.01.02,管理费用_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,风控部,'2026-01-31 00:00:00,2048.0,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,5301.02.01.07,研发支出_费用化支出_工资性支出_员工社保,武汉福穗网络科技有限公司,人民币,,,技术部,'2026-01-31 00:00:00,4606.0,,计提员工202601月社保&调整费用+0%,00056,,手工凭证
202601,核算取值,6401.03.03,主营业务成本_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,运营部,'2026-01-31 00:00:00,384.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,6602.01.03,管理费用_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,风控部,'2026-01-31 00:00:00,640.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,6602.01.03,管理费用_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,财务部,'2026-01-31 00:00:00,384.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,6601.01.03,销售费用_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,灵工平台中心本部,'2026-01-31 00:00:00,800.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,6601.01.03,销售费用_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,商务部,'2026-01-31 00:00:00,576.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,5301.02.01.08,研发支出_费用化支出_工资性支出_员工公积金,武汉福穗网络科技有限公司,人民币,,,技术部,'2026-01-31 00:00:00,768.0,,计提员工202601公积金&调整费用+0%,00057,,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,武汉福穗网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,-13.03,,计提附加税&调整费用+0%,00061,,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,武汉福穗网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,-19.54,,计提附加税&调整费用+0%,00061,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,武汉福穗网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,-92.05,,计提武汉福穗2025.12月印花税&调整费用+0%,00062,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,武汉福穗网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,1.66,,计提武汉福穗2026.1月印花税&调整费用+0%,00063,,手工凭证
202601,核算取值,6602.01.06,管理费用_工资性支出_辞退福利,武汉福穗网络科技有限公司,人民币,,,财务部,'2026-01-31 00:00:00,5000.0,,计提员工202601月离职赔偿&调整费用+0%,00064,,手工凭证
202601,核算取值,5301.02.01.06,研发支出_费用化支出_工资性支出_辞退福利,武汉福穗网络科技有限公司,人民币,,,灵工平台产研组,'2026-01-31 00:00:00,250250.0,,计提员工202601月离职赔偿&调整费用+0%,00064,,手工凭证
202601,核算取值,6602.01.06,管理费用_工资性支出_辞退福利,武汉福穗网络科技有限公司,人民币,,,风控部,'2026-01-31 00:00:00,127000.0,,计提员工202601月离职赔偿&调整费用+0%,00064,,手工凭证
202601,核算取值,6601.01.06,销售费用_工资性支出_辞退福利,武汉福穗网络科技有限公司,人民币,,,灵工平台商务组,'2026-01-31 00:00:00,380578.0,,计提员工202601月离职赔偿&调整费用+0%,00064,,手工凭证
202601,核算取值,6401.03.06,主营业务成本_工资性支出_辞退福利,武汉福穗网络科技有限公司,人民币,,,运营部,'2026-01-31 00:00:00,102250.0,,计提员工202601月离职赔偿&调整费用+0%,00064,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-19 00:00:00,56.42,,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,通信,TOB,,'2026-01-19 00:00:00,,259.64,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-19 00:00:00,,0.03,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,生活服务,TOB,,'2026-01-19 00:00:00,,9.77,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,通信,TOB,,'2026-01-19 00:00:00,128.51,,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,生活服务,TOB,,'2026-01-19 00:00:00,0.09,,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-19 00:00:00,,56.42,调整凭证12#1180&更正为TOB平台WHLS-YWRZDZDBM-20260107-00002+调整收入+非平台业务数据调整,00001,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,福禄开放平台,,'2026-01-19 00:00:00,-56.42,,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,福禄开放平台,,'2026-01-19 00:00:00,,-56.42,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,通信,福禄开放平台,,'2026-01-19 00:00:00,-128.51,,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-19 00:00:00,,-9.77,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,武汉立硕科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-19 00:00:00,,-0.03,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,生活服务,福禄开放平台,,'2026-01-19 00:00:00,-0.09,,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,通信,福禄开放平台,,'2026-01-19 00:00:00,,-259.64,冲12#1180凭证,00002,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,1556.42,,充值平台+销售订单自营-卡密,01112,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,1556.42,充值平台+销售订单自营-卡密,01112,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,11.93,,充值平台+销售订单自营-直充,01112,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,11.93,充值平台+销售订单自营-直充,01112,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,15023.51,,充值平台+销售订单自营-直充,01113,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,13190.27,充值平台+销售订单自营-直充,01113,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,46134.91,,充值平台+销售订单自营-卡密,01114,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,142415.56,,充值平台+销售订单自营-卡密,01114,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,142415.56,充值平台+销售订单自营-卡密,01114,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,生活服务,TOB,,'2026-01-31 00:00:00,,46134.91,充值平台+销售订单自营-卡密,01114,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,17.22,充值平台+销售订单自营-直充,01115,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,1097.84,,充值平台+销售订单自营-直充,01115,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,23.9,,充值平台+销售订单自营-直充,01115,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,1161.4,充值平台+销售订单自营-直充,01115,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,125.96,,充值平台+销售订单自营-卡密,01116,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,29.53,充值平台+销售订单自营-直充,01116,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,125.96,充值平台+销售订单自营-卡密,01116,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,31.8,,充值平台+销售订单自营-直充,01116,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,28.68,,充值平台+销售订单自营-直充,01117,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,网娱,TOB,,'2026-01-31 00:00:00,,276.98,充值平台+销售订单自营-直充,01117,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉立硕科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,19.53,充值平台+销售订单自营-直充,01117,预设用户,其它系统引入
